NAME,DATE,PRCP,TAVG,TMAX,TMIN
"BROOME AIRPORT, AS",07-05-87,0,83,96,70
"BROOME AIRPORT, AS",08-05-87,0,79,91,64
"BROOME AIRPORT, AS",09-05-87,0,79,93,62
"BROOME AIRPORT, AS",10-05-87,0,79,87,63
"BROOME AIRPORT, AS",11-05-87,0,81,88,70
"BROOME AIRPORT, AS",12-05-87,0,78,87,71
"BROOME AIRPORT, AS",13-05-87,0,79,88,68
"BROOME AIRPORT, AS",14-05-87,0,80,90,68
"BROOME AIRPORT, AS",15-05-87,0,82,92,69
"BROOME AIRPORT, AS",16-05-87,0,80,87,71
"BROOME AIRPORT, AS",17-05-87,0,79,89,71
"BROOME AIRPORT, AS",18-05-87,0,80,92,68
"BROOME AIRPORT, AS",19-05-87,0,78,88,67
"BROOME AIRPORT, AS",20-05-87,0,82,91,67
"BROOME AIRPORT, AS",21-05-87,0,83,93,71
"BROOME AIRPORT, AS",22-05-87,0,80,88,76
"BROOME AIRPORT, AS",23-05-87,0,77,89,71
"BROOME AIRPORT, AS",24-05-87,0,77,88,63
"BROOME AIRPORT, AS",25-05-87,0,77,91,63
"BROOME AIRPORT, AS",26-05-87,0,77,90,65
"BROOME AIRPORT, AS",27-05-87,0,76,87,57
"BROOME AIRPORT, AS",28-05-87,0,72,85,64
"BROOME AIRPORT, AS",29-05-87,0,71,81,53
"BROOME AIRPORT, AS",30-05-87,0,70,83,53
"BROOME AIRPORT, AS",31-05-87,0,73,86,57
"BROOME AIRPORT, AS",01-06-87,0,72,88,54
"BROOME AIRPORT, AS",02-06-87,0,75,83,57
"BROOME AIRPORT, AS",03-06-87,0,73,79,68
"BROOME AIRPORT, AS",04-06-87,0,77,86,67
"BROOME AIRPORT, AS",05-06-87,0,77,90,67
"BROOME AIRPORT, AS",06-06-87,0,76,92,61
"BROOME AIRPORT, AS",07-06-87,0,76,90,61
"BROOME AIRPORT, AS",08-06-87,0.01,73,84,61
"BROOME AIRPORT, AS",09-06-87,0.01,78,88,63
"BROOME AIRPORT, AS",10-06-87,0,75,87,68
"BROOME AIRPORT, AS",11-06-87,0,77,91,63
"BROOME AIRPORT, AS",12-06-87,0,78,90,63
"BROOME AIRPORT, AS",13-06-87,0,76,87,64
"BROOME AIRPORT, AS",14-06-87,0,76,88,63
"BROOME AIRPORT, AS",15-06-87,0,77,88,63
"BROOME AIRPORT, AS",16-06-87,0,73,84,65
"BROOME AIRPORT, AS",17-06-87,0,70,83,58
"BROOME AIRPORT, AS",18-06-87,0,75,81,56
"BROOME AIRPORT, AS",19-06-87,0,75,83,68
"BROOME AIRPORT, AS",20-06-87,0.06,72,77,69
"BROOME AIRPORT, AS",21-06-87,0.04,75,82,66
"BROOME AIRPORT, AS",22-06-87,0,69,75,67
"BROOME AIRPORT, AS",23-06-87,0,69,78,62
"BROOME AIRPORT, AS",24-06-87,0,69,80,54
"BROOME AIRPORT, AS",25-06-87,0,69,83,54
"BROOME AIRPORT, AS",26-06-87,0,71,86,53
"BROOME AIRPORT, AS",27-06-87,0,69,87,52
"BROOME AIRPORT, AS",28-06-87,0,72,86,54
"BROOME AIRPORT, AS",29-06-87,0,71,85,53
"BROOME AIRPORT, AS",30-06-87,0,67,85,54
"BROOME AIRPORT, AS",01-07-87,0,70,85,55
"BROOME AIRPORT, AS",02-07-87,0,70,86,53
"BROOME AIRPORT, AS",03-07-87,0,74,89,50
"BROOME AIRPORT, AS",04-07-87,0,75,89,56
"BROOME AIRPORT, AS",05-07-87,0,76,88,59
"BROOME AIRPORT, AS",06-07-87,0,72,85,54
"BROOME AIRPORT, AS",07-07-87,0,68,81,53
"BROOME AIRPORT, AS",08-07-87,0,68,82,49
"BROOME AIRPORT, AS",09-07-87,0,71,84,51
"BROOME AIRPORT, AS",10-07-87,0,72,87,48
"BROOME AIRPORT, AS",11-07-87,0,71,87,53
"BROOME AIRPORT, AS",12-07-87,0,75,89,53
"BROOME AIRPORT, AS",13-07-87,0,76,91,61
"BROOME AIRPORT, AS",14-07-87,0,70,91,61
"BROOME AIRPORT, AS",15-07-87,0,75,91,59
"BROOME AIRPORT, AS",16-07-87,0,76,89,60
"BROOME AIRPORT, AS",17-07-87,0,75,89,58
"BROOME AIRPORT, AS",18-07-87,0,77,90,64
"BROOME AIRPORT, AS",19-07-87,0,76,87,55
"BROOME AIRPORT, AS",20-07-87,0,72,83,62
"BROOME AIRPORT, AS",21-07-87,0,72,83,57
"BROOME AIRPORT, AS",22-07-87,0,75,87,60
"BROOME AIRPORT, AS",23-07-87,0,74,87,60
"BROOME AIRPORT, AS",24-07-87,0,71,85,58
"BROOME AIRPORT, AS",25-07-87,0,72,82,53
"BROOME AIRPORT, AS",26-07-87,0,72,84,53
"BROOME AIRPORT, AS",27-07-87,0,75,86,53
"BROOME AIRPORT, AS",28-07-87,0,76,90,56
"BROOME AIRPORT, AS",29-07-87,0,75,85,56
"BROOME AIRPORT, AS",30-07-87,0,74,82,64
"BROOME AIRPORT, AS",31-07-87,0,74,81,66
"BROOME AIRPORT, AS",01-08-87,0,74,84,68
"BROOME AIRPORT, AS",02-08-87,0,75,87,64
"BROOME AIRPORT, AS",03-08-87,0,76,90,64
"BROOME AIRPORT, AS",04-08-87,0,78,93,62
"BROOME AIRPORT, AS",05-08-87,0,78,90,62
"BROOME AIRPORT, AS",06-08-87,0,68,84,60
"BROOME AIRPORT, AS",07-08-87,0,71,85,49
"BROOME AIRPORT, AS",08-08-87,0,73,87,53
"BROOME AIRPORT, AS",09-08-87,0,74,87,54
"BROOME AIRPORT, AS",10-08-87,0,74,86,56
"BROOME AIRPORT, AS",11-08-87,0,73,85,56
"BROOME AIRPORT, AS",12-08-87,0,70,86,56
"BROOME AIRPORT, AS",13-08-87,0,68,83,49
"BROOME AIRPORT, AS",14-08-87,0.01,68,83,49
"BROOME AIRPORT, AS",15-08-87,0,77,92,49
"BROOME AIRPORT, AS",16-08-87,0,81,94,59
"BROOME AIRPORT, AS",17-08-87,0,78,92,63
"BROOME AIRPORT, AS",18-08-87,0,74,87,57
"BROOME AIRPORT, AS",19-08-87,0,73,87,51
"BROOME AIRPORT, AS",20-08-87,0,75,88,47
"BROOME AIRPORT, AS",21-08-87,0,70,85,50
"BROOME AIRPORT, AS",22-08-87,0,69,82,51
"BROOME AIRPORT, AS",23-08-87,0,72,80,54
"BROOME AIRPORT, AS",24-08-87,0,75,81,57
"BROOME AIRPORT, AS",25-08-87,0,75,82,70
"BROOME AIRPORT, AS",26-08-87,0,71,78,71
"BROOME AIRPORT, AS",27-08-87,0,74,84,60
"BROOME AIRPORT, AS",28-08-87,0,76,91,57
"BROOME AIRPORT, AS",29-08-87,0,75,90,57
"BROOME AIRPORT, AS",30-08-87,0,78,98,55
"BROOME AIRPORT, AS",31-08-87,0,78,97,56
"BROOME AIRPORT, AS",01-09-87,0,73,81,60
"BROOME AIRPORT, AS",02-09-87,0.01,76,81,60
"BROOME AIRPORT, AS",03-09-87,0,74,81,67
"BROOME AIRPORT, AS",04-09-87,0,74,89,62
"BROOME AIRPORT, AS",05-09-87,0,78,92,57
"BROOME AIRPORT, AS",06-09-87,0,80,93,62
"BROOME AIRPORT, AS",07-09-87,0,78,89,62
"BROOME AIRPORT, AS",08-09-87,0,76,89,63
"BROOME AIRPORT, AS",09-09-87,0,76,93,66
"BROOME AIRPORT, AS",10-09-87,0,76,91,63
"BROOME AIRPORT, AS",11-09-87,0,74,92,56
"BROOME AIRPORT, AS",12-09-87,0,73,85,53
"BROOME AIRPORT, AS",13-09-87,0,77,96,56
"BROOME AIRPORT, AS",14-09-87,0,78,97,56
"BROOME AIRPORT, AS",15-09-87,0,82,96,57
"BROOME AIRPORT, AS",16-09-87,0,80,98,60
"BROOME AIRPORT, AS",17-09-87,0,78,97,60
"BROOME AIRPORT, AS",18-09-87,0,75,95,59
"BROOME AIRPORT, AS",19-09-87,0,78,94,59
"BROOME AIRPORT, AS",20-09-87,0,80,101,57
"BROOME AIRPORT, AS",21-09-87,0,78,89,60
"BROOME AIRPORT, AS",22-09-87,0.02,78,88,61
"BROOME AIRPORT, AS",23-09-87,0,78,85,63
"BROOME AIRPORT, AS",24-09-87,0,78,86,65
"BROOME AIRPORT, AS",25-09-87,0,78,87,67
"BROOME AIRPORT, AS",26-09-87,0.02,79,86,67
"BROOME AIRPORT, AS",27-09-87,0.01,79,86,69
"BROOME AIRPORT, AS",28-09-87,0,78,85,69
"BROOME AIRPORT, AS",29-09-87,0,77,84,70
"BROOME AIRPORT, AS",30-09-87,0,79,86,70
"BROOME AIRPORT, AS",01-10-87,0,80,92,70
"BROOME AIRPORT, AS",02-10-87,0,82,95,71
"BROOME AIRPORT, AS",03-10-87,0,83,97,74
"BROOME AIRPORT, AS",04-10-87,0,83,101,72
"BROOME AIRPORT, AS",05-10-87,0,83,97,66
"BROOME AIRPORT, AS",06-10-87,0,82,88,68
"BROOME AIRPORT, AS",07-10-87,0,80,85,75
"BROOME AIRPORT, AS",08-10-87,0,77,84,74
"BROOME AIRPORT, AS",09-10-87,0,79,83,66
"BROOME AIRPORT, AS",10-10-87,0,79,85,72
"BROOME AIRPORT, AS",11-10-87,0,80,87,75
"BROOME AIRPORT, AS",12-10-87,0,80,90,74
"BROOME AIRPORT, AS",13-10-87,0,79,84,74
"BROOME AIRPORT, AS",14-10-87,0,79,85,74
"BROOME AIRPORT, AS",15-10-87,0,79,85,73
"BROOME AIRPORT, AS",16-10-87,0,80,85,68
"BROOME AIRPORT, AS",17-10-87,0,80,84,75
"BROOME AIRPORT, AS",18-10-87,0,80,85,75
"BROOME AIRPORT, AS",19-10-87,0,78,84,74
"BROOME AIRPORT, AS",20-10-87,0,78,83,72
"BROOME AIRPORT, AS",21-10-87,0,79,84,72
"BROOME AIRPORT, AS",22-10-87,0,82,87,74
"BROOME AIRPORT, AS",23-10-87,0,80,86,75
"BROOME AIRPORT, AS",24-10-87,0,82,88,71
"BROOME AIRPORT, AS",25-10-87,0,84,99,76
"BROOME AIRPORT, AS",26-10-87,0,84,94,69
"BROOME AIRPORT, AS",27-10-87,0,84,89,71
"BROOME AIRPORT, AS",28-10-87,0,81,89,77
"BROOME AIRPORT, AS",29-10-87,0,81,90,72
"BROOME AIRPORT, AS",30-10-87,0.01,85,96,68
"BROOME AIRPORT, AS",31-10-87,0,83,91,72
"BROOME AIRPORT, AS",01-11-87,0,82,87,77
"BROOME AIRPORT, AS",02-11-87,0,81,86,74
"BROOME AIRPORT, AS",03-11-87,0,83,90,74
"BROOME AIRPORT, AS",04-11-87,0,84,92,78
"BROOME AIRPORT, AS",05-11-87,0,86,100,76
"BROOME AIRPORT, AS",06-11-87,0,84,89,73
"BROOME AIRPORT, AS",07-11-87,0,82,90,77
"BROOME AIRPORT, AS",08-11-87,0,83,88,76
"BROOME AIRPORT, AS",09-11-87,0,84,88,77
"BROOME AIRPORT, AS",10-11-87,0,84,93,80
"BROOME AIRPORT, AS",11-11-87,0,90,108,77
"BROOME AIRPORT, AS",12-11-87,0,90,107,77
"BROOME AIRPORT, AS",13-11-87,0,86,94,77
"BROOME AIRPORT, AS",14-11-87,0,85,92,77
"BROOME AIRPORT, AS",15-11-87,0,84,89,79
"BROOME AIRPORT, AS",16-11-87,0,83,88,78
"BROOME AIRPORT, AS",17-11-87,0,83,88,79
"BROOME AIRPORT, AS",18-11-87,0,82,87,78
"BROOME AIRPORT, AS",19-11-87,0,82,86,77
"BROOME AIRPORT, AS",20-11-87,0,83,87,78
"BROOME AIRPORT, AS",21-11-87,0,84,89,80
"BROOME AIRPORT, AS",22-11-87,0,83,88,78
"BROOME AIRPORT, AS",23-11-87,0,82,87,79
"BROOME AIRPORT, AS",24-11-87,0,83,87,77
"BROOME AIRPORT, AS",25-11-87,0,82,88,79
"BROOME AIRPORT, AS",26-11-87,0,83,87,78
"BROOME AIRPORT, AS",27-11-87,0,84,87,79
"BROOME AIRPORT, AS",28-11-87,0,83,87,79
"BROOME AIRPORT, AS",29-11-87,0,83,88,79
"BROOME AIRPORT, AS",30-11-87,0,82,88,78
"BROOME AIRPORT, AS",01-12-87,0,87,99,76
"BROOME AIRPORT, AS",02-12-87,0,89,103,71
"BROOME AIRPORT, AS",03-12-87,0,87,105,64
"BROOME AIRPORT, AS",04-12-87,0,85,92,73
"BROOME AIRPORT, AS",05-12-87,0,86,90,78
"BROOME AIRPORT, AS",06-12-87,0,86,91,81
"BROOME AIRPORT, AS",07-12-87,0,86,92,79
"BROOME AIRPORT, AS",08-12-87,0,87,93,76
"BROOME AIRPORT, AS",09-12-87,0,88,93,80
"BROOME AIRPORT, AS",10-12-87,0,86,92,82
"BROOME AIRPORT, AS",11-12-87,0,87,94,81
"BROOME AIRPORT, AS",12-12-87,0,94,103,82
"BROOME AIRPORT, AS",13-12-87,0,89,104,82
"BROOME AIRPORT, AS",14-12-87,0,87,92,80
"BROOME AIRPORT, AS",15-12-87,0,87,93,82
"BROOME AIRPORT, AS",16-12-87,0.02,87,94,82
"BROOME AIRPORT, AS",17-12-87,0,87,93,79
"BROOME AIRPORT, AS",18-12-87,0,87,92,83
"BROOME AIRPORT, AS",19-12-87,0.02,88,94,79
"BROOME AIRPORT, AS",20-12-87,0,87,96,83
"BROOME AIRPORT, AS",21-12-87,0,88,98,83
"BROOME AIRPORT, AS",22-12-87,0,85,91,84
"BROOME AIRPORT, AS",23-12-87,0.02,83,89,81
"BROOME AIRPORT, AS",24-12-87,0.13,83,88,77
"BROOME AIRPORT, AS",25-12-87,0,84,89,80
"BROOME AIRPORT, AS",26-12-87,0,84,89,79
"BROOME AIRPORT, AS",27-12-87,0,84,89,80
"BROOME AIRPORT, AS",28-12-87,0,85,90,81
"BROOME AIRPORT, AS",29-12-87,0,86,91,81
"BROOME AIRPORT, AS",30-12-87,0,85,90,81
"BROOME AIRPORT, AS",31-12-87,0,86,90,81
"BROOME AIRPORT, AS",01-01-88,0,86,91,81
"BROOME AIRPORT, AS",02-01-88,0,86,90,81
"BROOME AIRPORT, AS",03-01-88,0,85,90,82
"BROOME AIRPORT, AS",04-01-88,0,86,91,79
"BROOME AIRPORT, AS",05-01-88,0.05,89,95,74
"BROOME AIRPORT, AS",06-01-88,0,88,95,79
"BROOME AIRPORT, AS",07-01-88,0,89,95,82
"BROOME AIRPORT, AS",08-01-88,0,89,96,82
"BROOME AIRPORT, AS",09-01-88,0,87,92,81
"BROOME AIRPORT, AS",10-01-88,0,87,93,80
"BROOME AIRPORT, AS",11-01-88,0.07,85,94,79
"BROOME AIRPORT, AS",12-01-88,0,89,93,83
"BROOME AIRPORT, AS",13-01-88,0,88,92,84
"BROOME AIRPORT, AS",14-01-88,0,89,94,84
"BROOME AIRPORT, AS",15-01-88,0,89,94,84
"BROOME AIRPORT, AS",16-01-88,0,88,94,85
"BROOME AIRPORT, AS",17-01-88,0,89,99,83
"BROOME AIRPORT, AS",18-01-88,0,89,96,81
"BROOME AIRPORT, AS",19-01-88,0,90,95,81
"BROOME AIRPORT, AS",20-01-88,0,92,99,86
"BROOME AIRPORT, AS",21-01-88,0,88,94,85
"BROOME AIRPORT, AS",22-01-88,0,91,101,79
"BROOME AIRPORT, AS",23-01-88,0,91,102,84
"BROOME AIRPORT, AS",24-01-88,0,87,103,82
"BROOME AIRPORT, AS",25-01-88,0.09,91,100,78
"BROOME AIRPORT, AS",26-01-88,0,86,91,81
"BROOME AIRPORT, AS",27-01-88,0,91,98,81
"BROOME AIRPORT, AS",28-01-88,0,92,101,86
"BROOME AIRPORT, AS",29-01-88,0,91,96,85
"BROOME AIRPORT, AS",30-01-88,0,88,96,86
"BROOME AIRPORT, AS",31-01-88,0.16,89,102,77
"BROOME AIRPORT, AS",01-02-88,0.04,84,96,77
"BROOME AIRPORT, AS",02-02-88,0.28,87,96,75
"BROOME AIRPORT, AS",03-02-88,0.03,87,99,79
"BROOME AIRPORT, AS",04-02-88,0.11,90,98,76
"BROOME AIRPORT, AS",05-02-88,0,91,100,85
"BROOME AIRPORT, AS",06-02-88,0.73,86,92,73
"BROOME AIRPORT, AS",07-02-88,0.01,90,95,80
"BROOME AIRPORT, AS",08-02-88,0,92,102,85
"BROOME AIRPORT, AS",09-02-88,0,89,100,80
"BROOME AIRPORT, AS",10-02-88,0,90,98,84
"BROOME AIRPORT, AS",11-02-88,0,89,94,83
"BROOME AIRPORT, AS",12-02-88,0,94,107,81
"BROOME AIRPORT, AS",13-02-88,0,91,104,78
"BROOME AIRPORT, AS",14-02-88,0,90,100,79
"BROOME AIRPORT, AS",15-02-88,0,89,94,84
"BROOME AIRPORT, AS",16-02-88,0,87,92,81
"BROOME AIRPORT, AS",17-02-88,0,89,93,84
"BROOME AIRPORT, AS",18-02-88,0,89,94,83
"BROOME AIRPORT, AS",19-02-88,0,89,100,83
"BROOME AIRPORT, AS",20-02-88,0,93,108,77
"BROOME AIRPORT, AS",21-02-88,0,89,95,79
"BROOME AIRPORT, AS",22-02-88,0,88,93,80
"BROOME AIRPORT, AS",23-02-88,0,89,94,81
"BROOME AIRPORT, AS",24-02-88,0.62,88,93,73
"BROOME AIRPORT, AS",25-02-88,0,88,93,85
"BROOME AIRPORT, AS",26-02-88,0,89,93,83
"BROOME AIRPORT, AS",27-02-88,0,89,92,84
"BROOME AIRPORT, AS",28-02-88,0,89,94,85
"BROOME AIRPORT, AS",29-02-88,0,89,93,84
"BROOME AIRPORT, AS",01-03-88,0,89,93,85
"BROOME AIRPORT, AS",02-03-88,0,89,93,85
"BROOME AIRPORT, AS",03-03-88,0,90,95,85
"BROOME AIRPORT, AS",04-03-88,0,89,95,86
"BROOME AIRPORT, AS",05-03-88,0.42,91,101,73
"BROOME AIRPORT, AS",06-03-88,0,89,94,85
"BROOME AIRPORT, AS",07-03-88,0,89,94,85
"BROOME AIRPORT, AS",08-03-88,0,88,94,85
"BROOME AIRPORT, AS",09-03-88,0,88,94,78
"BROOME AIRPORT, AS",10-03-88,0,89,94,78
"BROOME AIRPORT, AS",11-03-88,0,87,96,81
"BROOME AIRPORT, AS",12-03-88,0.57,91,101,72
"BROOME AIRPORT, AS",13-03-88,0.02,92,104,81
"BROOME AIRPORT, AS",14-03-88,0,89,98,78
"BROOME AIRPORT, AS",15-03-88,0,91,104,80
"BROOME AIRPORT, AS",16-03-88,0,87,94,76
"BROOME AIRPORT, AS",17-03-88,0,89,103,79
"BROOME AIRPORT, AS",18-03-88,0,88,97,80
"BROOME AIRPORT, AS",19-03-88,0,85,96,84
"BROOME AIRPORT, AS",20-03-88,0.1,88,97,77
"BROOME AIRPORT, AS",21-03-88,0,89,98,80
"BROOME AIRPORT, AS",22-03-88,0.01,91,106,80
"BROOME AIRPORT, AS",23-03-88,0,88,94,78
"BROOME AIRPORT, AS",24-03-88,0.01,81,88,81
"BROOME AIRPORT, AS",25-03-88,0.01,85,91,73
"BROOME AIRPORT, AS",26-03-88,0,87,96,78
"BROOME AIRPORT, AS",27-03-88,0,80,88,79
"BROOME AIRPORT, AS",28-03-88,1.09,81,86,76
"BROOME AIRPORT, AS",29-03-88,0.17,80,85,77
"BROOME AIRPORT, AS",30-03-88,4.2,81,86,78
"BROOME AIRPORT, AS",31-03-88,0.05,78,84,74
"BROOME AIRPORT, AS",01-04-88,0,82,89,74
"BROOME AIRPORT, AS",02-04-88,0,80,89,74
"BROOME AIRPORT, AS",03-04-88,0,82,91,67
"BROOME AIRPORT, AS",04-04-88,0,82,94,69
"BROOME AIRPORT, AS",05-04-88,0,84,91,72
"BROOME AIRPORT, AS",06-04-88,0,83,89,75
"BROOME AIRPORT, AS",07-04-88,0,83,89,74
"BROOME AIRPORT, AS",08-04-88,0,85,90,74
"BROOME AIRPORT, AS",09-04-88,0,84,90,81
"BROOME AIRPORT, AS",10-04-88,0,84,89,76
"BROOME AIRPORT, AS",11-04-88,0,85,91,76
"BROOME AIRPORT, AS",12-04-88,0,83,92,78
"BROOME AIRPORT, AS",13-04-88,0,85,98,72
"BROOME AIRPORT, AS",14-04-88,0,83,90,71
"BROOME AIRPORT, AS",15-04-88,0,84,91,73
"BROOME AIRPORT, AS",16-04-88,0,86,96,79
"BROOME AIRPORT, AS",17-04-88,0,83,97,74
"BROOME AIRPORT, AS",18-04-88,0,84,94,72
"BROOME AIRPORT, AS",19-04-88,0,85,95,74
"BROOME AIRPORT, AS",20-04-88,0,86,97,80
"BROOME AIRPORT, AS",21-04-88,0,83,91,76
"BROOME AIRPORT, AS",22-04-88,0,87,99,74
"BROOME AIRPORT, AS",23-04-88,0,87,102,76
"BROOME AIRPORT, AS",24-04-88,0,85,96,69
"BROOME AIRPORT, AS",25-04-88,0,84,95,75
"BROOME AIRPORT, AS",26-04-88,0,85,100,68
"BROOME AIRPORT, AS",27-04-88,0,90,101,69
"BROOME AIRPORT, AS",28-04-88,0,85,98,79
"BROOME AIRPORT, AS",29-04-88,0,84,94,75
"BROOME AIRPORT, AS",30-04-88,0,84,93,76
"BROOME AIRPORT, AS",01-05-88,0,84,89,80
"BROOME AIRPORT, AS",02-05-88,0,84,89,81
"BROOME AIRPORT, AS",03-05-88,0,84,89,77
"BROOME AIRPORT, AS",04-05-88,0,82,88,80
"BROOME AIRPORT, AS",05-05-88,0.03,75,82,76
"BROOME AIRPORT, AS",06-05-88,0.14,84,93,73
"BROOME AIRPORT, AS",07-05-88,0,85,92,78
"BROOME AIRPORT, AS",08-05-88,0,85,94,81
"BROOME AIRPORT, AS",09-05-88,0,86,97,79
"BROOME AIRPORT, AS",10-05-88,0.52,78,89,74
"BROOME AIRPORT, AS",11-05-88,0,75,81,74
"BROOME AIRPORT, AS",12-05-88,0.04,81,92,69
"BROOME AIRPORT, AS",13-05-88,0,81,88,69
"BROOME AIRPORT, AS",14-05-88,1.12,78,87,72
"BROOME AIRPORT, AS",15-05-88,0,79,85,72
"BROOME AIRPORT, AS",16-05-88,0.07,77,84,70
"BROOME AIRPORT, AS",17-05-88,0,77,85,66
"BROOME AIRPORT, AS",18-05-88,0,79,87,67
"BROOME AIRPORT, AS",19-05-88,0,78,92,69
"BROOME AIRPORT, AS",20-05-88,0,78,93,65
"BROOME AIRPORT, AS",21-05-88,0,80,87,65
"BROOME AIRPORT, AS",22-05-88,0,81,88,74
"BROOME AIRPORT, AS",23-05-88,0.02,74,82,74
"BROOME AIRPORT, AS",24-05-88,0.09,78,89,68
"BROOME AIRPORT, AS",25-05-88,0,80,88,71
"BROOME AIRPORT, AS",26-05-88,0,79,87,73
"BROOME AIRPORT, AS",27-05-88,0,82,90,72
"BROOME AIRPORT, AS",28-05-88,0,80,94,74
"BROOME AIRPORT, AS",29-05-88,0,81,92,72
"BROOME AIRPORT, AS",30-05-88,0,80,91,71
"BROOME AIRPORT, AS",31-05-88,0,80,94,70
"BROOME AIRPORT, AS",01-06-88,0,80,94,66
"BROOME AIRPORT, AS",02-06-88,0,75,90,64
"BROOME AIRPORT, AS",03-06-88,0,80,91,60
"BROOME AIRPORT, AS",04-06-88,0,78,88,67
"BROOME AIRPORT, AS",05-06-88,0,,92,58
"BROOME AIRPORT, AS",06-06-88,0,76,87,60
"BROOME AIRPORT, AS",07-06-88,0,77,85,63
"BROOME AIRPORT, AS",08-06-88,0,79,88,66
"BROOME AIRPORT, AS",09-06-88,0,80,92,67
"BROOME AIRPORT, AS",10-06-88,0,80,92,66
"BROOME AIRPORT, AS",11-06-88,0,82,94,68
"BROOME AIRPORT, AS",12-06-88,0,78,94,66
"BROOME AIRPORT, AS",13-06-88,0,79,94,60
"BROOME AIRPORT, AS",14-06-88,0,74,90,61
"BROOME AIRPORT, AS",15-06-88,0,76,90,61
"BROOME AIRPORT, AS",16-06-88,0,76,90,57
"BROOME AIRPORT, AS",17-06-88,0,74,90,57
"BROOME AIRPORT, AS",18-06-88,0,75,89,53
"BROOME AIRPORT, AS",19-06-88,0,74,91,57
"BROOME AIRPORT, AS",20-06-88,0,75,92,59
"BROOME AIRPORT, AS",21-06-88,0,79,93,56
"BROOME AIRPORT, AS",22-06-88,0,76,89,63
"BROOME AIRPORT, AS",23-06-88,0,68,83,56
"BROOME AIRPORT, AS",24-06-88,0,70,82,51
"BROOME AIRPORT, AS",25-06-88,0,65,81,45
"BROOME AIRPORT, AS",26-06-88,0,69,84,43
"BROOME AIRPORT, AS",27-06-88,0,71,86,47
"BROOME AIRPORT, AS",28-06-88,0,73,86,55
"BROOME AIRPORT, AS",29-06-88,0,72,88,53
"BROOME AIRPORT, AS",30-06-88,0,75,89,55
"BROOME AIRPORT, AS",01-07-88,0,76,88,61
"BROOME AIRPORT, AS",02-07-88,0,74,85,58
"BROOME AIRPORT, AS",03-07-88,0,71,81,57
"BROOME AIRPORT, AS",04-07-88,0,70,83,57
"BROOME AIRPORT, AS",05-07-88,0,72,85,55
"BROOME AIRPORT, AS",06-07-88,0,70,84,53
"BROOME AIRPORT, AS",07-07-88,0,68,85,48
"BROOME AIRPORT, AS",08-07-88,0,68,85,49
"BROOME AIRPORT, AS",09-07-88,0,74,87,47
"BROOME AIRPORT, AS",10-07-88,0,74,87,65
"BROOME AIRPORT, AS",11-07-88,0,74,91,62
"BROOME AIRPORT, AS",12-07-88,0,71,89,55
"BROOME AIRPORT, AS",13-07-88,0,72,85,52
"BROOME AIRPORT, AS",14-07-88,0,74,89,55
"BROOME AIRPORT, AS",15-07-88,0,76,89,58
"BROOME AIRPORT, AS",16-07-88,0,74,89,66
"BROOME AIRPORT, AS",17-07-88,0,74,92,53
"BROOME AIRPORT, AS",18-07-88,0,74,93,52
"BROOME AIRPORT, AS",19-07-88,0,77,94,55
"BROOME AIRPORT, AS",20-07-88,0,74,85,59
"BROOME AIRPORT, AS",21-07-88,0.01,78,93,65
"BROOME AIRPORT, AS",22-07-88,0,76,91,61
"BROOME AIRPORT, AS",23-07-88,0,73,90,53
"BROOME AIRPORT, AS",24-07-88,0,73,86,53
"BROOME AIRPORT, AS",25-07-88,0.01,74,85,59
"BROOME AIRPORT, AS",26-07-88,0,76,90,59
"BROOME AIRPORT, AS",27-07-88,0,74,94,59
"BROOME AIRPORT, AS",28-07-88,0.01,76,90,52
"BROOME AIRPORT, AS",29-07-88,0,74,91,55
"BROOME AIRPORT, AS",30-07-88,0,72,92,58
"BROOME AIRPORT, AS",31-07-88,0,76,90,58
"BROOME AIRPORT, AS",01-08-88,0,75,90,61
"BROOME AIRPORT, AS",02-08-88,0,78,91,59
"BROOME AIRPORT, AS",03-08-88,0,76,87,60
"BROOME AIRPORT, AS",04-08-88,0,76,88,67
"BROOME AIRPORT, AS",05-08-88,0,80,90,70
"BROOME AIRPORT, AS",06-08-88,0,80,92,71
"BROOME AIRPORT, AS",07-08-88,0,78,90,69
"BROOME AIRPORT, AS",08-08-88,0,79,90,68
"BROOME AIRPORT, AS",09-08-88,0,78,91,66
"BROOME AIRPORT, AS",10-08-88,0,75,90,61
"BROOME AIRPORT, AS",11-08-88,0,73,89,55
"BROOME AIRPORT, AS",12-08-88,0,71,89,53
"BROOME AIRPORT, AS",13-08-88,0,72,82,54
"BROOME AIRPORT, AS",14-08-88,0.02,67,81,60
"BROOME AIRPORT, AS",15-08-88,0,73,83,56
"BROOME AIRPORT, AS",16-08-88,0,73,84,60
"BROOME AIRPORT, AS",17-08-88,0,75,85,60
"BROOME AIRPORT, AS",18-08-88,0,73,85,62
"BROOME AIRPORT, AS",19-08-88,0,74,83,62
"BROOME AIRPORT, AS",20-08-88,0.01,76,83,62
"BROOME AIRPORT, AS",21-08-88,0,75,82,71
"BROOME AIRPORT, AS",22-08-88,0,73,83,62
"BROOME AIRPORT, AS",23-08-88,0,71,82,63
"BROOME AIRPORT, AS",24-08-88,0,70,87,55
"BROOME AIRPORT, AS",25-08-88,0,72,82,52
"BROOME AIRPORT, AS",26-08-88,0,72,89,56
